Timestamp,Sensor_ID,Water_Flow_Rate,Water_Pressure,Water_Temperature,Water_Quality,Water_Level,Leak_Detection,Valve_Status,Pump_Status,Power_Consumption,Region_ID,Demand_Prediction,Maintenance_Status,Daily_Usage,Pressure_Drop,Pipe_Age,Alert_Status,Predicted_Leak,Season
2024-10-17 22:53:24.180586,1891,180.81046902740601,424469.269225334,20.358781602629275,3,4.256062177045713,0,open,active,2.8576948459994305,75,725.6756608446794,No,9985.80801259149,788.2857206954585,92,1,0,Summer
2024-10-17 22:52:24.180588,1379,166.96001207531214,173694.69492640678,12.010002063755854,1,0.570796936502463,0,closed,active,3.6480530071984485,30,6823.471230092199,Yes,6000.458532904891,2872.5172395323,73,1,1,Fall
2024-10-17 22:51:24.180589,1250,91.15033888060475,188608.07787459122,22.141765357163706,3,4.201142979596166,0,open,inactive,2.2031337350612383,84,9430.351638077967,No,9025.024838268724,1614.7535797250107,42,0,0,Summer
2024-10-17 22:50:24.180591,1977,181.05134971976872,178585.97455801582,23.697845069500367,3,2.4987554087305064,0,closed,inactive,1.850040091695013,36,6340.445474161557,Yes,2086.2989337142944,4963.603967426247,31,1,1,Summer
2024-10-17 22:49:24.180592,1648,94.10652135910065,151376.51870137238,14.98299930205113,7,0.7008296912392638,0,open,active,4.836571888667539,43,1328.023399655543,No,8929.093358245038,2549.520287318641,52,0,0,Winter
2024-10-17 22:48:24.180593,1178,21.915257084549328,340085.73904977966,29.19387671843681,3,2.2306705151782973,0,open,active,2.2325129731627453,34,2161.7068419754214,Yes,2741.8073283827825,3376.9257939072313,32,1,1,Fall
2024-10-17 22:47:24.180595,1651,47.78519101375514,260957.982792678,20.397661646150738,2,0.905953926143381,1,closed,active,0.6716018496265276,20,6234.14892060172,Yes,9256.00252548726,1287.6161086377274,78,1,0,Fall
2024-10-17 22:46:24.180596,1934,115.00149366394336,321327.4609437892,21.53560956082346,2,4.678771513446719,0,closed,active,1.2541861950891535,44,8932.63825831848,Yes,9658.877751645998,46.779794127463916,18,0,1,Winter
2024-10-17 22:45:24.180597,1741,198.39737760712876,415886.49423041695,21.677948929580317,2,0.5862867899453736,1,open,active,3.7954899183158983,4,7455.95980087085,Yes,4159.0212761711355,1444.5040886680033,65,0,1,Winter
2024-10-17 22:44:24.180599,1725,196.66077490883092,494885.6973008536,22.91072462911273,6,3.8350366739878434,1,closed,active,3.163381091497868,90,6168.067499336043,Yes,2214.092771105545,3665.125916861433,10,0,0,Summer
2024-10-17 22:43:24.180600,1907,84.28043136589964,439685.1795070845,19.764591253467625,8,4.217733971659442,0,closed,inactive,0.3885430823488457,17,5040.726004625946,Yes,5094.061870367626,2859.1637463891016,90,0,0,Summer
2024-10-17 22:42:24.180601,1166,137.02242531400168,170720.9370433906,20.813699915873144,2,0.5691673755084324,1,closed,active,2.9705518903966555,97,6016.571700145139,No,9981.236487921324,3609.8124446387924,57,1,0,Spring
2024-10-17 22:41:24.180603,1322,127.27613582133256,479342.13495145686,14.914960885963243,1,3.453522698667239,1,closed,inactive,3.6738604875415666,77,8962.712516264462,Yes,7704.595951145737,2493.6890459664023,33,1,1,Spring
2024-10-17 22:40:24.180604,1690,129.2560635147596,122835.71482680907,12.43238980680024,8,0.9598043583566478,0,open,inactive,2.9599903619541994,83,4115.094265406729,Yes,1044.8127652841315,3727.875558661419,6,1,0,Fall
2024-10-17 22:39:24.180605,1052,22.076062430385697,469779.6310216005,14.480028156297282,4,4.860892652698744,1,open,inactive,3.446744054429478,34,2950.456430046794,No,9490.288855330122,4505.203038811112,10,0,1,Fall
2024-10-17 22:38:24.180607,1086,88.60731601289548,299343.67634025385,17.736890510980263,3,3.058513413724626,1,closed,active,4.559312194210869,86,3433.1958066630864,Yes,3662.881427352948,457.4219372316024,78,1,0,Winter
2024-10-17 22:37:24.180608,1868,66.06338905041727,350316.38397489657,13.31494283896042,4,1.1260428066603292,1,closed,inactive,1.6101975438443414,82,1857.662521279691,No,4144.209729881188,2385.730567878255,93,1,0,Winter
2024-10-17 22:36:24.180609,1144,181.9874562190244,473334.095420024,14.80317119780571,3,3.9602377609364052,0,closed,inactive,3.7504588684331117,98,8671.644595354606,No,9439.986928608216,4153.734528432927,93,1,0,Fall
2024-10-17 22:35:24.180611,1416,183.73703659850074,476384.4908350833,17.908435692242506,8,4.876623025255319,1,closed,active,4.201019977616145,39,3358.7969923372043,Yes,6696.978754491716,4874.145576726441,77,1,1,Winter
2024-10-17 22:34:24.180612,1448,191.81711503032864,185529.46346258806,19.014982854199793,7,2.80160491520789,0,open,active,2.264287023949418,15,2882.0094130384146,Yes,5779.0468322245315,666.6806821414311,84,1,0,Spring
2024-10-17 22:33:24.180613,1269,191.79804947352065,323412.2636014543,11.692151694173047,9,0.826757882318103,0,open,inactive,2.587556318896089,92,7009.993059339254,Yes,7136.241007562248,134.92550562102522,37,1,0,Summer
2024-10-17 22:32:24.180615,1203,36.588700791619246,231998.14430068387,26.88890164859606,2,2.485958940973009,0,closed,active,4.382713647709594,72,3510.6618340414593,Yes,2868.696103340919,4627.942716658926,88,0,1,Winter
2024-10-17 22:31:24.180616,1234,179.55118215321684,438974.3098479435,19.13270738009482,10,4.711116800205465,0,closed,active,2.4315955197721513,21,4248.458169940161,No,1481.1351403287822,4489.933190515435,54,0,1,Spring
2024-10-17 22:30:24.180617,1210,178.82341594224476,470178.2001387308,19.742606202585982,3,4.778393873908886,1,open,inactive,4.543499223784246,94,6897.047461484871,No,6222.5989842152085,2809.5201320481624,74,1,0,Fall
2024-10-17 22:29:24.180619,1093,138.04816258264907,324097.1454959427,23.267107271879084,8,3.4381106627206606,1,open,active,3.3312884317374887,57,4271.564104082787,Yes,1011.8020136716289,4695.535274609904,68,0,0,Summer
2024-10-17 22:28:24.180620,1797,104.45163757956107,165997.32869176668,15.07613279250962,6,2.1915705481996794,0,closed,active,0.3083435588655667,79,5079.092778323809,No,5012.419510080875,1215.6279943797954,47,0,0,Winter
2024-10-17 22:27:24.180621,1723,160.03006186133607,219632.1889020389,10.66738798284884,9,1.9044785784174387,1,closed,active,4.447207292003751,77,8285.821960526479,Yes,2224.6071226398617,1693.6890259988297,56,1,1,Summer
2024-10-17 22:26:24.180623,1890,54.81303675158863,201357.2038477857,19.62666479381512,9,4.630816779527554,0,closed,inactive,0.7491525000948033,75,6295.587969719967,Yes,4642.104057573118,1348.035499198373,96,0,1,Winter
2024-10-17 22:25:24.180624,1956,155.67901497784484,130789.20983979398,27.988740095144852,8,0.5004717923082689,0,closed,active,2.271175065288774,71,1356.3710847743516,Yes,6691.236757960735,4081.2967914166948,49,0,0,Summer
2024-10-17 22:24:24.180626,1760,195.5496506707379,252536.31529797337,10.01794967447056,9,3.3294439183835194,1,open,inactive,0.17555307017848812,84,6322.433374449696,No,9910.56967554461,499.23265418993725,73,0,1,Summer
2024-10-17 22:23:24.180627,1145,172.5257864257194,342030.14949006005,21.248279310488343,3,2.6773247485140566,0,closed,inactive,0.11630661079872281,14,2799.5295890071748,Yes,5621.886730656445,3079.540460004615,18,0,0,Fall
2024-10-17 22:22:24.180628,1161,90.45432276260382,390153.1873163441,20.79425021272494,6,0.9549142356306658,0,closed,inactive,1.431463636239011,1,7097.1346304630115,Yes,5200.565047728964,2861.829952212463,86,0,0,Summer
2024-10-17 22:21:24.180630,1461,159.1245200434296,325653.1302224675,16.477456994988763,5,2.558093615865817,0,closed,inactive,3.4051336731718664,58,9990.801977867965,Yes,6157.248286387171,4319.24021346493,72,1,0,Spring
2024-10-17 22:20:24.180631,1925,127.3085880005061,276813.4687146717,20.096939641127378,10,2.3709659561639507,0,open,inactive,0.8865505138543791,87,8098.17593626328,No,1099.7269986625124,2364.6274209466224,74,0,1,Spring
2024-10-17 22:19:24.180632,1110,41.95020022137801,347008.1442191524,18.327112772204735,7,4.849814089228365,0,open,active,4.190753286995908,42,1206.5971065834533,Yes,2362.03304695481,877.9631692033068,8,1,1,Spring
2024-10-17 22:18:24.180634,1760,162.494511494895,366060.3147308429,14.385738102462042,7,3.5437941278847687,1,open,inactive,4.219944850591307,18,6077.125223058091,Yes,7308.337130310073,1007.682150354699,25,0,0,Summer
2024-10-17 22:17:24.180635,1544,132.55536068469257,164111.81955995664,14.567152409140224,7,3.08633292945199,0,closed,inactive,3.6920614295610314,43,6558.212785839154,Yes,4661.09230464969,2945.1960348330567,31,1,1,Winter
2024-10-17 22:16:24.180636,1980,50.709819095433026,269700.76146444964,27.276120940516698,1,4.053883851350448,0,closed,active,2.5769085331409256,57,6861.578471056625,No,9123.585220260926,728.6512023988256,28,1,1,Fall
2024-10-17 22:15:24.180638,1196,171.8893535314522,316520.91297289624,15.807412119126425,7,2.1132478726006036,0,open,inactive,3.540134054962582,41,1427.8053479524706,Yes,9148.914170572623,2176.73039132573,60,1,0,Spring
2024-10-17 22:14:24.180639,1975,121.41399577838733,445622.10285789357,24.139086982071422,2,3.761773424283915,0,open,active,3.3030030202397653,76,7782.41791476328,Yes,1118.3399344934287,3576.8029884056564,4,0,0,Winter
2024-10-17 22:13:24.180643,1684,186.25580758129718,256162.53816999844,24.08268475771041,2,1.9712776659231626,1,open,active,1.1781345988612875,57,543.9079383318168,Yes,7740.450828910913,2783.7358435867914,12,1,1,Fall
2024-10-17 22:12:24.180644,1403,88.41000973778462,174545.55353992485,22.03871761762329,10,4.93856039601738,0,open,inactive,3.9616124732782816,7,1939.9929318003128,No,9072.09740943938,1660.2910571143059,76,0,1,Spring
2024-10-17 22:11:24.180645,1493,92.54639907439342,405553.34702570154,23.377346466562763,9,4.255318597293053,0,open,active,4.634929951340358,25,6804.448066366871,No,9220.61640325895,3046.0098668052533,43,0,1,Fall
2024-10-17 22:10:24.180647,1856,166.24826826603106,351074.1061906308,25.969003126985008,8,2.8315515426435955,1,open,active,1.980873926867359,46,2227.4002368617284,Yes,4004.3039085883356,174.14402276974826,88,0,0,Spring
2024-10-17 22:09:24.180648,1460,87.33045031843015,317682.73057264497,25.477328693814375,10,3.0762158318130473,1,open,inactive,2.956341837694414,98,8744.451624335697,No,4718.7795228262985,53.2694083168811,36,1,1,Winter
2024-10-17 22:08:24.180650,1732,189.2474522569236,232877.63470028123,12.595657404839153,8,2.9753159464186267,1,open,active,4.706328608815016,51,2448.1340460726415,No,7806.785624921368,1271.1982204231936,68,0,0,Summer
2024-10-17 22:07:24.180651,1752,187.83472509602413,393208.8199192208,15.13439389672262,4,2.0291381018584644,0,closed,active,0.44465763092643196,68,6056.848220991258,No,8913.314765580002,1439.1342052242967,95,0,0,Fall
2024-10-17 22:06:24.180652,1464,168.71099013612533,350080.6704397411,26.039503251192112,2,1.9953590331646889,1,open,inactive,1.2663188990354954,93,6489.018974685623,No,1776.7666298365066,4126.6795008322815,91,0,1,Fall
2024-10-17 22:05:24.180654,1672,120.5225066052922,364023.63163785735,12.826512068673368,8,3.7756860889460078,0,open,inactive,2.0868809095393197,30,8198.239831439709,Yes,7022.729882495179,2841.948247061333,38,1,1,Spring
2024-10-17 22:04:24.180655,1916,158.2956371944826,237668.070217542,26.192835536770826,10,4.3718477122042145,0,open,active,0.17674120585021946,55,982.9462666065326,No,6309.612453996097,2298.415491433178,91,0,0,Summer
2024-10-17 22:03:24.180656,1361,198.11670141923565,157358.97039995645,18.494022448366756,6,2.71106337860917,1,closed,inactive,1.6440154835328111,94,3266.525667139777,No,6703.573748235136,1999.3055999882542,88,1,0,Spring
2024-10-17 22:02:24.180658,1929,33.45504079571107,377188.8549601369,26.46342135964611,10,2.197931639088842,0,closed,active,2.1088299386148406,66,1968.6248428231306,No,5113.832262314504,4326.2995325702195,78,0,0,Summer
2024-10-17 22:01:24.180659,1568,174.59909238597567,175252.87309604525,26.069726501417936,3,3.7564196187597503,0,open,inactive,3.1659471549505303,83,3918.358325080484,Yes,7550.6604315386285,2202.357404661207,27,0,1,Spring
2024-10-17 22:00:24.180660,1833,131.90969538046468,268809.6189511918,10.247956584219136,1,4.278813981205096,0,closed,active,1.802285617780794,83,7654.328571980614,Yes,7747.03091520877,3975.4030483661277,18,0,0,Summer
2024-10-17 21:59:24.180662,1085,181.59397438595067,210399.73841427977,18.012110068214636,8,3.1349626955022463,0,open,active,1.0760069111895865,10,7285.179624969947,Yes,2272.38111946109,1898.9850508520062,97,1,0,Winter
2024-10-17 21:58:24.180663,1945,194.33227200008952,202266.92796155298,18.84858458350195,7,2.530054230469098,0,closed,active,4.484626390835839,71,3493.8385190200374,No,4209.472361894575,4739.738262751672,73,0,1,Fall
2024-10-17 21:57:24.180664,1217,17.66907648498119,185798.8524855611,11.481232506670693,6,2.3451696911659194,1,open,inactive,0.504409063244135,15,6741.87789084116,Yes,7165.161620253068,273.25367695517247,6,0,1,Winter
2024-10-17 21:56:24.180666,1662,67.39648541169184,489526.20250509813,23.881759642586474,5,0.704667761247566,0,closed,active,3.421951245214833,31,3547.5364874530187,No,5661.034418970715,372.0257894271867,38,1,1,Winter
2024-10-17 21:55:24.180667,1978,58.74994345422359,400130.8975941648,24.887994395448814,8,2.3294952516899636,0,open,active,2.450767745891779,80,7041.268660892321,Yes,4795.082186453539,1021.9920471097738,1,0,1,Fall
2024-10-17 21:54:24.180668,1934,74.6693273483997,262017.8658982257,27.259568248990504,5,4.659766436588913,1,open,active,4.884273370105688,94,8649.663712688358,No,4159.0452127320295,1224.637033427936,28,0,0,Winter
2024-10-17 21:53:24.180670,1889,144.492489500058,253612.95043652502,12.451883540453334,4,3.695450937769506,1,open,inactive,3.2563600824187455,29,2150.715426821639,No,6791.947220301437,3386.418041549494,83,1,1,Spring
2024-10-17 21:52:24.180671,1444,10.759634893311391,459116.5929747892,27.009885139392612,8,1.777242899055425,1,closed,active,4.918763528935774,13,4049.6120461134615,No,5479.882113428104,1321.317918055343,53,0,1,Spring
2024-10-17 21:51:24.180672,1689,190.31094826348283,465907.3528569592,13.292111460941399,10,3.026114753394275,0,open,active,2.9382985720570343,29,5663.938784315754,No,7952.213320506142,3877.828290062537,90,0,1,Summer
2024-10-17 21:50:24.180674,1874,58.67957269728352,397655.39288124064,10.933028710526182,5,4.57906724419412,0,open,inactive,4.805978161675918,94,7608.482121479489,Yes,8780.0857718027,3550.249730645004,62,1,0,Spring
2024-10-17 21:49:24.180675,1860,124.8770093203391,306477.99376910785,15.748373246381684,10,3.952194446131458,1,closed,inactive,1.480425211357075,13,9982.628597955018,No,9379.824032100245,3202.1922126051213,5,0,0,Spring
2024-10-17 21:48:24.180676,1629,144.45713984799534,143820.81307958256,24.236777906379942,2,1.6524285738850257,0,closed,inactive,2.09918083032399,24,3651.209104808384,No,6532.161456227048,4063.9476578199847,75,1,0,Fall
2024-10-17 21:47:24.180678,1144,104.30460887046588,195078.3708724248,16.06553857704341,1,4.135669177605301,0,open,active,1.4213239091643943,77,5874.252516300094,Yes,3863.819845433084,1276.9582385190993,98,0,1,Spring
2024-10-17 21:46:24.180679,1035,156.47428036682075,477314.8781178683,24.011688281682915,8,3.4664080034326417,0,open,inactive,4.492156862448597,17,2324.9285032454045,Yes,9164.585910736332,470.0424645626833,28,1,0,Winter
2024-10-17 21:45:24.180681,1884,142.224334705991,334256.07261083147,19.249842993104856,7,1.6872591289079817,1,closed,active,1.7699520962324378,3,2809.266994991644,Yes,4603.4242548487855,439.16834508977485,89,1,1,Winter
2024-10-17 21:44:24.180682,1318,131.69501109426682,352024.79563475295,17.260315861601384,10,4.786365286726026,1,open,inactive,3.3399408234308385,49,4380.800793185634,Yes,3748.9355498115024,1976.930016001473,56,1,0,Spring
2024-10-17 21:43:24.180684,1441,92.20555996176628,414958.2601012652,28.820433420981743,8,2.9897867004022487,1,open,inactive,1.0347731680635326,88,6261.948197454072,No,2468.3439953929765,2903.564227365596,59,1,1,Summer
2024-10-17 21:42:24.180685,1059,118.29783097943165,424094.37198190164,17.05494640928657,2,2.581021310352765,1,closed,active,4.515394785660737,32,5856.78963106852,No,4649.591784120521,888.3616315782323,97,1,1,Fall
2024-10-17 21:41:24.180686,1380,77.76712787964131,298865.2181393006,18.592685109507848,4,3.9225879913494537,0,open,inactive,0.17306298602066783,9,2716.6901161693254,Yes,5166.30994845018,3010.375888645094,66,0,0,Fall
2024-10-17 21:40:24.180688,1369,21.86357756623819,342727.1836626583,20.076996373239382,7,2.9739340731373463,0,open,active,2.9766638674797057,12,2979.2947044631833,Yes,7071.393189126349,3865.0302478588765,66,1,1,Spring
2024-10-17 21:39:24.180690,1818,131.63316707156602,178071.18980508373,22.526727704813684,3,1.6012880467543442,0,open,active,3.995976198557086,12,3277.9747021623402,No,7934.050077021718,3748.040863896482,25,0,1,Spring
2024-10-17 21:38:24.180692,1265,114.1059674629846,273912.8732229287,23.73815456485471,1,1.3644096596604185,1,closed,inactive,0.3633107544686438,15,9368.807479813475,Yes,4019.350998326424,3074.141808273812,32,0,0,Winter
2024-10-17 21:37:24.180693,1726,45.1767987564602,147072.29390989008,21.225724574146852,9,4.225013499616683,1,closed,active,1.5154228029485441,90,6779.997353653452,Yes,9676.675040549431,4036.852803002991,62,0,0,Winter
2024-10-17 21:36:24.180695,1294,24.358274640225734,275652.1217051705,23.224981877277866,10,3.091251588966902,1,open,inactive,1.3528990448338751,24,2984.5344084538624,No,5544.284152204357,2883.511549557815,26,0,1,Spring
2024-10-17 21:35:24.180696,1114,78.36003531591831,441285.6345007524,14.579887639015041,9,0.847908830559619,1,closed,active,1.362088290946931,84,8919.46034137971,No,9987.599659801472,3707.436280847007,66,1,1,Fall
2024-10-17 21:34:24.180699,1805,37.818762472701884,378503.2101341324,19.62315709517325,7,3.0381816397211563,1,open,inactive,3.2985614534591976,56,4700.946683564502,No,3731.442064137834,3596.482292621729,43,0,0,Winter
2024-10-17 21:33:24.180701,1252,132.03742629127515,468996.68711771694,15.589694392755549,3,2.782511540759442,1,open,active,1.7086677288906964,18,6649.582608277035,No,2998.9092857141486,4993.733103240152,13,1,0,Spring
2024-10-17 21:32:24.180704,1372,48.524229634109055,329148.11449197336,28.090555085908917,6,2.894048904402619,0,closed,inactive,0.3624674078621899,67,2739.2038100338277,Yes,8465.798807291752,2823.911741765693,99,0,1,Fall
2024-10-17 21:31:24.180706,1176,80.97129142964067,354791.6466425919,18.581475532165108,3,2.328552201937515,1,open,inactive,3.0097293468452535,66,9343.973021626685,Yes,6569.723309398071,2416.6379603051464,9,1,1,Winter
2024-10-17 21:30:24.180709,1945,110.60019507021107,344511.48993329215,10.845862043699121,3,1.0469037153114678,1,open,active,0.14702050864081523,11,3503.849414819787,Yes,4560.242770349927,4984.264783459939,8,0,1,Winter
2024-10-17 21:29:24.180711,1793,140.2795031333743,132027.27067478932,18.487875277549783,2,3.403551619570789,1,closed,active,1.4776205090479737,40,8771.798510024344,No,4863.019601978003,2575.311435202544,71,0,0,Spring
2024-10-17 21:28:24.180714,1107,18.611059303552167,195492.0042256588,10.294079691976437,1,2.332662403259423,1,closed,active,3.726019157893563,70,6769.078175659374,Yes,2893.2808243374566,3540.9728639206996,95,0,0,Winter
2024-10-17 21:27:24.180717,1096,80.99969260853258,149353.64289848047,23.970596688379587,5,4.071937945874045,0,closed,inactive,1.9267449556654723,85,5848.67875287107,No,8433.259548545615,3844.331079036579,51,0,0,Winter
2024-10-17 21:26:24.180720,1202,73.20611983247736,468835.59316381963,12.44009461759715,2,1.3118181072509163,0,closed,inactive,3.0371830045008057,99,5224.333613357988,Yes,4086.6739632060658,3609.0013970179043,64,1,1,Spring
2024-10-17 21:25:24.180723,1371,176.7992534082287,377962.6074457988,21.32883196362458,10,0.9660615341540905,1,open,inactive,3.407910132206152,63,4765.3881276486645,Yes,9527.394631573818,3995.148941064289,30,0,1,Summer
2024-10-17 21:24:24.180724,1857,84.44530939514009,265196.43923417164,15.149176547821249,2,3.8435627629101154,1,open,active,4.324530919739844,80,1382.572558259942,Yes,8623.92253017807,2766.2680228461577,4,1,1,Fall
2024-10-17 21:23:24.180726,1990,98.79460884099066,172732.2570326635,26.91116269320488,10,2.7600510898339374,1,open,active,4.255220649999795,45,593.4547317270371,Yes,2998.8006606591334,3576.9663014370794,96,0,0,Fall
2024-10-17 21:22:24.180727,1345,30.994557588514322,347298.4061082131,13.002094257543916,7,4.566437006089984,1,closed,inactive,1.423178839324971,81,7480.300514123822,Yes,7551.31566455234,3361.3806832937607,32,0,0,Summer
2024-10-17 21:21:24.180728,1960,185.2808112778676,433230.16778811684,28.03261574686155,7,4.5778147331890064,1,closed,active,2.27348881605223,1,9147.89039022333,Yes,9557.740225625112,1077.1089967848714,1,1,0,Summer
2024-10-17 21:20:24.180730,1245,131.9681492833773,123887.9438060009,29.254296623539066,6,1.8809126976745971,0,open,active,4.997619132868082,5,5402.953818960201,Yes,5613.112027316039,3644.431786478221,43,1,1,Fall
2024-10-17 21:19:24.180731,1703,36.78032693382093,241430.25516106267,23.63351433156496,7,1.1697937978646722,1,open,inactive,1.3527109207890315,33,9164.177131266255,No,3855.690911416629,2333.427692956253,6,1,1,Spring
2024-10-17 21:18:24.180732,1118,125.9220408209384,176448.93238162686,26.730367671069764,4,4.893500414094995,1,closed,inactive,2.0393419625209894,91,4464.0383521223575,Yes,6213.197672932029,1890.8815374926446,51,1,0,Fall
2024-10-17 21:17:24.180734,1031,185.25547738282776,355189.27025941305,13.574779849566742,7,1.879408785779317,0,closed,active,2.3744976115802077,38,4614.956074302868,No,4009.372988352606,180.46789516246054,43,1,1,Summer
2024-10-17 21:16:24.180735,1830,162.4215471727424,275904.96763211023,19.22597192821076,7,4.560981058106058,0,open,active,4.28925504123124,30,1195.3746469788834,Yes,4096.327903896562,1309.5127761080166,85,1,1,Spring
2024-10-17 21:15:24.180736,1675,70.47211442462816,392693.97992944473,23.075441239731422,8,4.628470887024883,0,closed,inactive,1.3406480792780262,83,3940.179784960323,No,2224.07567432937,4579.746194480519,70,1,0,Summer
2024-10-17 21:14:24.180738,1704,111.58485027926554,296864.72572539625,27.889799763385156,3,4.912337589501367,1,open,inactive,1.4663662933474886,55,5939.806014235188,Yes,4593.323790670092,2369.967030696349,77,1,0,Summer
2024-10-17 21:13:24.180739,1125,171.28281369865414,128374.89663638468,10.203798708371817,9,2.918952498857167,0,closed,inactive,0.90531883001955,59,7059.011684194359,No,5704.664987958658,3110.3821002450486,77,1,1,Spring
2024-10-17 21:12:24.180740,1186,61.42616157574758,362649.97605231253,22.74223018971874,6,1.0305883854116513,1,closed,active,4.8813490637529044,42,1344.054106141864,Yes,4947.997051057908,691.6411862300481,51,1,0,Winter
2024-10-17 21:11:24.180742,1235,195.94266426845314,485419.35870889283,15.235229871639145,5,4.9136627023888755,1,closed,inactive,1.0541518760642048,52,1620.2861791334801,Yes,7052.623807664574,486.91685079865323,2,1,0,Summer
2024-10-17 21:10:24.180743,1967,79.45770978552702,296465.606586484,18.70453879326484,3,2.226851852153653,0,closed,inactive,1.0584316927495827,39,3971.874424414584,No,1047.6286007738424,1803.330040898723,87,1,1,Winter
2024-10-17 21:09:24.180744,1894,147.9729768307512,168911.07063838912,26.12748214714927,10,0.8501996094186683,1,closed,active,3.4716550005912965,41,1434.569482167833,No,2250.545670231726,4206.777292861014,36,0,0,Spring
2024-10-17 21:08:24.180746,1349,115.4081235904684,478749.5309954176,19.41594416141234,3,4.244351284621585,0,closed,active,0.4155029459412547,95,2446.7916524445,No,5680.552967914246,2107.183693938921,93,0,1,Winter
2024-10-17 21:07:24.180747,1290,153.49755071187283,330103.7255397483,19.683251986310108,3,1.1857811952594737,1,closed,active,1.0959720314802495,95,9156.186297043947,No,4716.02944301495,970.0503330570082,18,0,1,Summer
2024-10-17 21:06:24.180748,1904,16.41814853942246,406250.5929611371,18.338237992945217,5,1.8042233779469712,1,closed,inactive,4.365849582538046,45,6727.833134276654,No,5746.593671632784,2304.1745646324507,85,1,1,Winter
2024-10-17 21:05:24.180750,1551,100.25489385356373,107958.61370419328,27.237530512855432,6,3.6889281784047006,0,open,active,3.21208803833171,65,5169.33197665414,Yes,1349.17550706421,3505.4888112459876,99,0,1,Spring
2024-10-17 21:04:24.180751,1378,107.77365620569533,396622.9164364053,22.56477126887004,5,3.4109263113272577,0,open,active,4.17759176879328,17,7042.301871829983,Yes,7353.525408483102,4220.497398564423,88,0,0,Spring
2024-10-17 21:03:24.180752,1695,127.27597702972244,175243.28546256264,10.875255327001865,8,4.340226728350734,1,closed,inactive,1.9174119350940542,30,6808.759168891482,No,7014.689947326627,3719.6338675394104,1,1,1,Spring
2024-10-17 21:02:24.180754,1041,154.05926160493885,429781.4536975168,24.962095061488306,8,4.302609816459293,1,open,inactive,0.7097610000973685,98,6113.251495572886,Yes,3319.610612843781,4243.601193813198,70,1,0,Fall
2024-10-17 21:01:24.180755,1463,51.843552473106215,237208.29998157674,11.186231535406527,10,4.98514381797756,1,open,active,4.248937691211473,55,1128.0733339893604,No,2807.8771516433826,1184.915136444516,24,0,1,Winter
2024-10-17 21:00:24.180756,1513,196.1452341487742,271422.12519700616,29.208508390727783,7,0.564651455219958,1,closed,active,2.957031152814208,84,6829.637003419072,Yes,3661.430735102856,4991.914759132722,79,0,1,Summer
2024-10-17 20:59:24.180759,1766,54.38245996597022,139476.4198184879,25.564739007255415,4,3.087342022182592,1,open,inactive,4.278578267331187,54,6268.874631251641,No,6768.1163674336685,4527.886301599219,79,0,1,Winter
2024-10-17 20:58:24.180761,1714,83.85972243381141,284720.8247322808,14.179565058852448,8,1.2303957613171552,0,open,inactive,4.56660146089065,51,5965.909684756295,Yes,2522.288857260006,4074.975521436011,75,1,0,Winter
2024-10-17 20:57:24.180762,1885,125.94149079814648,177261.2830943442,20.68936636805478,4,3.496826495606002,0,open,inactive,3.1516261563259653,42,3815.5837422134996,No,6433.680988099153,4315.972895768034,56,0,0,Fall
2024-10-17 20:56:24.180763,1934,39.793808449215604,332103.583035472,21.89358920628255,3,2.6928338126405316,1,open,active,0.10039366017868893,77,616.6242414655727,No,9755.10176043864,2720.5901787750254,22,0,0,Winter
2024-10-17 20:55:24.180765,1396,154.6495482757977,262593.64677809936,19.725468108263065,7,2.023487270670457,0,open,inactive,0.8977769410465312,45,3772.7652824259267,No,5053.938687145734,2211.080285382201,87,1,0,Fall
2024-10-17 20:54:24.180766,1979,118.94112729337476,379554.3575500875,18.302546209714876,2,1.0319586007012205,1,closed,active,4.397004897063338,20,944.7893342129588,No,4551.965123491624,838.6703137959262,64,1,1,Fall
2024-10-17 20:53:24.180767,1231,90.4256142526364,406275.4846120999,22.132998649876896,9,2.940380290840239,1,closed,inactive,1.081491770494428,57,5349.2325753699715,Yes,3227.266407356724,4133.582778472973,84,1,0,Winter
2024-10-17 20:52:24.180769,1871,12.483027270485163,444879.10000157915,26.7932495299955,10,4.268770816115157,0,closed,inactive,2.5714358931037244,93,5501.381504774388,No,7746.597034531755,3828.7719037154106,12,1,0,Summer
2024-10-17 20:51:24.180770,1316,65.49811089573717,317350.89518149814,16.591246302430118,6,4.851405916191624,1,closed,inactive,0.20910212443804344,26,7010.916691374714,Yes,2862.331788740461,455.0342688061726,34,1,0,Fall
2024-10-17 20:50:24.180772,1185,75.99631925630638,424395.14157372684,26.480776188881247,1,2.982601036508031,0,closed,active,4.077933399920018,62,1483.0070359116253,No,2578.0696002356326,584.183883489312,62,0,0,Spring
2024-10-17 20:49:24.180773,1205,34.675498427346064,170715.80852061108,24.478321535728366,10,1.6847510045766871,0,open,inactive,3.319622986353364,79,1065.3562019633707,Yes,9518.557873115416,3417.659909497197,1,1,0,Winter
2024-10-17 20:48:24.180774,1909,31.993319773931226,239427.50448725568,21.373256208582333,4,1.5431539030970884,0,open,active,4.07831813839887,54,7803.991422142541,No,5022.853234893302,1306.9591030410943,72,1,0,Winter
